OBJECTID,Trail Segment Type,Location,Status,Structure ID,Material,Map Miles,Width (ft),Structure Type,Structure Tonnage,Trail Name,Owner,ADA,Shape__Length,Closure Status,Trailhead ID,GlobalID,AccessAddress,CouncilDistrict
476,Trail,Neuse River Trail,Existing,NA,Asphalt,0.24375001,10,NA,0,Neuse River Trail,COR,YES,1286.72918358067,OPEN,310,d1a146b8-c01d-4679-8afd-f52fa02f6f3c,6008 Mial Plantation Rd,
477,Structure,Neuse River Trail - # 288,Existing,288,Wood Decking,0.0094696,10,Boardwalk,5,Neuse River Trail,COR,YES,49.9994702058235,OPEN,310,512739df-a715-4dfe-b869-ee9fc8a2ecd2,6008 Mial Plantation Rd,
478,Trail,Neuse River Trail,Existing,NA,Asphalt,0.03087142,10,NA,0,Neuse River Trail,COR,YES,162.957820029833,OPEN,310,133a16c4-89f7-49fe-a5a0-b7fd8ca7d886,6008 Mial Plantation Rd,
479,Structure,Neuse River Trail - # 289,Existing,289,Metal,0.01515145,11,Bridge,5,Neuse River Trail,COR,YES,79.9996415047139,OPEN,310,783434e9-6c12-4e6e-82e0-65a4b3adda63,6008 Mial Plantation Rd,
480,Trail,Neuse River Trail,Existing,NA,Asphalt,0.22537868,10,NA,0,Neuse River Trail,COR,YES,1189.80519339485,OPEN,310,6b834078-b5d3-4020-8501-8416a4ef1751,6008 Mial Plantation Rd,
481,Structure,Neuse River Trail - # 290,Existing,290,Metal,0.01534113,11,Boardwalk,5,Neuse River Trail,COR,YES,81.0011503398418,OPEN,310,46b40f88-3e9c-44a3-9e02-e631474be747,6008 Mial Plantation Rd,
482,Trail,Neuse River Trail,Existing,NA,Asphalt,0.27481057,10,NA,0,Neuse River Trail,COR,YES,1450.5759228577,OPEN,310,535c19ac-1504-4c4d-b3e3-76bb7b9ea4f2,6008 Mial Plantation Rd,
483,Structure,Neuse River Trail - # 291,Existing,291,Wood Decking,0.01515147,10,Boardwalk,5,Neuse River Trail,COR,YES,79.9997460383214,OPEN,310,8f1533c8-cff4-49ba-8da8-34071959e599,6008 Mial Plantation Rd,
484,Trail,Neuse River Trail,Existing,NA,Asphalt,0.07466079,10,NA,0,Neuse River Trail,COR,YES,394.160646849783,OPEN,310,05999cc7-6da4-43b9-95ed-8208fb0ada45,6008 Mial Plantation Rd,
485,Trail,Neuse River Trail,Existing,NA,Asphalt,0.05324995,10,NA,0,Neuse River Trail,COR,YES,281.053473369371,OPEN,381,70d4f803-aa3b-4c8c-8897-a42d445d00a3,18 Anderson Point Dr,C
486,Structure,Neuse River Trail - # 256,Existing,256,Wood Decking,0.05235086,10,Boardwalk,5,Neuse River Trail,COR,YES,276.412532025837,OPEN,381,b60a4d27-993d-4932-a7ef-470aa14ac1bf,18 Anderson Point Dr,C
487,Structure,Neuse River Trail - # 257,Existing,257,Metal,0.03023186,11,Bridge,5,Neuse River Trail,COR,YES,159.624201285634,OPEN,381,d56a551c-dfa6-4ad8-83bc-e4efb57a9aff,18 Anderson Point Dr,C
488,Structure,Neuse River Trail - # 258,Existing,258,Wood Decking,0.00730753,10,Boardwalk,5,Neuse River Trail,COR,YES,38.5837483071348,OPEN,381,ac0f7818-3534-4f6e-b09d-6f6789158038,18 Anderson Point Dr,
489,Trail,Neuse River Trail,Existing,NA,Asphalt,0.85661009,10,NA,0,Neuse River Trail,COR,YES,4521.93664064474,OPEN,312,c034da99-7e3d-4c0e-9e12-c78acc73fdd1,6451 Poole Rd,
490,Structure,Neuse River Trail - # 259,Existing,259,Wood Decking,0.00757584,10,Boardwalk,5,Neuse River Trail,COR,YES,40.000451292798,OPEN,312,3b5f8f97-b644-488a-bb82-a49b2f5f063e,6451 Poole Rd,
491,Trail,Neuse River Trail,Existing,NA,Asphalt,0.23012607,10,NA,0,Neuse River Trail,COR,YES,1215.0183867109,OPEN,312,01fc7bbc-5935-42e2-b961-ac395ab55374,6451 Poole Rd,
492,Structure,Neuse River Trail - # 260,Existing,260,Wood Decking,0.0134564,10,Boardwalk,5,Neuse River Trail,COR,YES,71.0011118050245,OPEN,312,de530055-0371-461e-9475-7a97fc3b8ee8,6451 Poole Rd,
493,Trail,Neuse River Trail,Existing,NA,Asphalt,0.0153645,10,NA,0,Neuse River Trail,COR,YES,81.061888868059,OPEN,312,01ef54b9-ad46-4fe0-b9cf-a8422b59f1ef,6451 Poole Rd,
494,Trail,Neuse River Trail,Existing,NA,Asphalt,0.03078283,10,NA,0,Neuse River Trail,COR,YES,162.516690285292,OPEN,312,2222d5e6-8705-4c50-97c5-7991b0658e89,6451 Poole Rd,
495,Structure,Neuse River Trail - # 2032,Existing,2032,Asphalt,0.00616499,10,Underpass,,Neuse River Trail,COR,YES,32.5511275702204,OPEN,312,596d3cba-9977-40b2-ac06-8a92d542fbca,6451 Poole Rd,
496,Trail,Neuse River Trail,Existing,NA,Asphalt,0.15918988,10,NA,0,Neuse River Trail,COR,YES,840.31019286435,OPEN,312,c4f571d7-7a38-4bfe-9b45-1543434522dc,6451 Poole Rd,
497,Structure,Neuse River Trail - # 261,Existing,261,Wood Decking,0.0661414,10,Boardwalk,5,Neuse River Trail,COR,YES,349.211703651429,OPEN,312,7c7c4d7b-14f4-493a-8135-f750fd509df6,6451 Poole Rd,
498,Structure,Neuse River Trail - # 262,Existing,262,Metal,0.03630285,11,Bridge,5,Neuse River Trail,COR,YES,191.679023471937,OPEN,292,d5dee16f-24b0-41b3-93f1-9db982d533f7,2303 Barrington Dr,
499,Structure,Neuse River Trail - # 263,Existing,263,Wood Decking,0.05014803,10,Boardwalk,5,Neuse River Trail,COR,YES,264.767363074038,OPEN,292,7e4322a1-aae8-42bc-92c2-392aa20c2b5f,2303 Barrington Dr,
500,Trail,Neuse River Trail,Existing,NA,Asphalt,0.01038717,10,NA,0,Neuse River Trail,COR,YES,54.8442590108861,OPEN,292,492772c6-5581-424b-9446-538b00077026,2303 Barrington Dr,
501,Trail,Neuse River Trail,Existing,NA,Asphalt,0.20227004,10,NA,0,Neuse River Trail,COR,YES,1067.63856365684,OPEN,292,aea67676-23a0-464f-8a80-852481ff0407,2303 Barrington Dr,
502,Structure,Neuse River Trail - # 264,Existing,264,Wood Decking,0.01136382,10,Boardwalk,5,Neuse River Trail,COR,YES,60.0009597791646,OPEN,311,065679e3-7188-4407-8a89-e8eff25b6cc3,6405 Andy Dr,
503,Trail,Neuse River Trail,Existing,NA,Asphalt,0.03579545,10,NA,0,Neuse River Trail,COR,YES,188.911366891674,OPEN,311,30f5cf45-ac83-472f-8520-5633c6fe4c03,6405 Andy Dr,
504,Structure,Neuse River Trail - # 265,Existing,265,Metal,0.01515139,11,Bridge,5,Neuse River Trail,COR,YES,79.9993202200209,OPEN,311,ecca89df-16c2-4bca-acee-2ae0b457d177,6405 Andy Dr,
505,Trail,Neuse River Trail,Existing,NA,Asphalt,0.11784621,10,NA,0,Neuse River Trail,COR,YES,622.078846028148,OPEN,311,cd6f871a-5677-407b-be1b-eaf5e2d8ca61,6405 Andy Dr,
506,Structure,Neuse River Trail - # 266,Existing,266,Wood Decking,0.02652546,10,Boardwalk,5,Neuse River Trail,COR,YES,140.021054113006,OPEN,311,501d5f69-7c3c-4e02-b484-c9a285814265,6405 Andy Dr,
507,Trail,Neuse River Trail,Existing,NA,Asphalt,0.46621272,10,NA,0,Neuse River Trail,COR,YES,2461.35193501893,OPEN,311,28ee38a0-402c-4739-b4c1-8ebd53904848,6405 Andy Dr,
508,Structure,Neuse River Trail - # 267,Existing,267,Metal,0.01420455,11,Bridge,5,Neuse River Trail,COR,YES,75.0000283323862,OPEN,300,5f8bd24e-677a-4a94-902e-45ba8e368b9b,3503 Mechanicsville Run Ln,C
509,Trail,Neuse River Trail,Existing,NA,Asphalt,0.253977,10,NA,0,Neuse River Trail,COR,YES,1340.633113059,OPEN,300,f073ca62-39ce-46dc-b7cf-eef901a1ad51,3503 Mechanicsville Run Ln,C
510,Structure,Neuse River Trail - # 268,Existing,268,Metal,0.01856084,11,Bridge,5,Neuse River Trail,COR,YES,98.0012408977964,OPEN,300,281aaad7-2c8a-462d-a383-3173111dba4f,3503 Mechanicsville Run Ln,C
511,Trail,Neuse River Trail,Existing,NA,Asphalt,0.02973485,10,NA,0,Neuse River Trail,COR,YES,156.983408141907,OPEN,300,27ecb3a0-16f2-4ff9-804a-51b1ad426b8a,3503 Mechanicsville Run Ln,C
512,Structure,Neuse River Trail - # 269,Existing,269,Metal,0.01856047,11,Bridge,5,Neuse River Trail,COR,YES,97.9992601385892,OPEN,300,eac4487e-93cb-4d7f-8f20-ac1b00dc92ca,3503 Mechanicsville Run Ln,C
513,Trail,Neuse River Trail,Existing,NA,Asphalt,0.08677953,10,NA,0,Neuse River Trail,COR,YES,457.941871774686,OPEN,300,28e19b44-2f89-45ca-989c-a964ac6e89ef,3503 Mechanicsville Run Ln,
514,Structure,Neuse River Trail - # 270,Existing,270,Wood Decking,0.01325759,10,Boardwalk,5,Neuse River Trail,COR,YES,70.0000835215328,OPEN,300,b11ae9ba-d822-4a02-b1cc-be2dc410c105,3503 Mechanicsville Run Ln,
515,Trail,Neuse River Trail,Existing,NA,Asphalt,0.04356061,10,NA,0,Neuse River Trail,COR,YES,229.962261922004,OPEN,300,63cf12a7-0c9d-4e62-9a48-7293205cf7b1,3503 Mechanicsville Run Ln,
516,Structure,Neuse River Trail - # 271,Existing,271,Wood Decking,0.0113635,10,Boardwalk,5,Neuse River Trail,COR,YES,59.9993010968373,OPEN,300,111eeb8f-6443-41b3-82a3-3ca0eaf7c026,3503 Mechanicsville Run Ln,
517,Trail,Neuse River Trail,Existing,NA,Asphalt,0.17829907,10,NA,0,Neuse River Trail,COR,YES,941.307557255023,OPEN,300,1e16a99a-6789-4b52-82ba-6a56ca888157,3503 Mechanicsville Run Ln,
518,Structure,Neuse River Trail - # 272,Existing,272,Wood Decking,0.01893947,10,Boardwalk,5,Neuse River Trail,COR,YES,100.000404598821,OPEN,300,f468961d-5235-494c-a494-63075845810a,3503 Mechanicsville Run Ln,
519,Structure,Neuse River Trail - # 273,Existing,273,Metal,0.02272728,11,Bridge,5,Neuse River Trail,COR,YES,120.000056547518,OPEN,300,40607d69-3078-4844-8ef7-c0e7a2071965,3503 Mechanicsville Run Ln,
520,Structure,Neuse River Trail - # 274,Existing,274,Wood Decking,0.09680306,10,Boardwalk,5,Neuse River Trail,COR,YES,511.120172760933,OPEN,300,26b03997-9613-480d-bb52-56846edc1dc4,3503 Mechanicsville Run Ln,
521,Trail,Neuse River Trail,Existing,NA,Asphalt,0.18074266,10,NA,0,Neuse River Trail,COR,YES,954.238366618169,OPEN,300,62f12e3d-2d01-48e9-86cf-c0424b971951,3503 Mechanicsville Run Ln,
522,Structure,Neuse River Trail - # 275,Existing,275,Wood Decking,0.03598483,10,Boardwalk,5,Neuse River Trail,COR,YES,189.999887522595,OPEN,296,09f94bfe-ea5b-4ffe-a9d1-b732519df647,2901 Auburn Knightdale Rd,
523,Trail,Neuse River Trail,Existing,NA,Asphalt,0.32353446,10,NA,0,Neuse River Trail,COR,YES,1707.95654932113,OPEN,296,78726975-3c94-407f-b5d2-c3c08d448995,2901 Auburn Knightdale Rd,
524,Structure,Neuse River Trail - # 276,Existing,276,Wood Decking,0.04342173,10,Boardwalk,5,Neuse River Trail,COR,YES,229.246704742126,OPEN,296,0d7aa1a3-6d43-41bb-9832-f987b7d813c8,2901 Auburn Knightdale Rd,
525,Trail,Neuse River Trail,Existing,NA,Asphalt,0.10046791,10,NA,0,Neuse River Trail,COR,YES,530.315233378319,OPEN,296,9bb4707c-8d9d-46f2-a455-7a640d99ad75,2901 Auburn Knightdale Rd,
526,Structure,Neuse River Trail - # 2033,Existing,2033,Asphalt,0.00587553,10,Underpass,,Neuse River Trail,COR,YES,30.9998828918337,OPEN,296,459547ca-df8b-48c3-997a-a8434853fd1a,2901 Auburn Knightdale Rd,C
527,Trail,Neuse River Trail,Existing,NA,Asphalt,0.01407437,10,NA,0,Neuse River Trail,COR,YES,74.3016899554275,OPEN,296,4854b15d-4c13-43e5-84e2-96b7df9acc56,2901 Auburn Knightdale Rd,C
528,Trail,Neuse River Trail,Existing,NA,Asphalt,0.00940357,10,NA,0,Neuse River Trail,COR,YES,49.6185654273973,CLOSED_TEMP,296,450b256b-5d7b-4814-aa79-dec07d9b4638,2901 Auburn Knightdale Rd,C
529,Structure,Neuse River Trail - # 277,Existing,277,Metal,0.01420446,11,Bridge,5,Neuse River Trail,COR,YES,74.9995336857746,CLOSED_TEMP,296,2e1ff50f-3c65-4d91-88f1-cdcc988e7e77,2901 Auburn Knightdale Rd,C
530,Trail,Neuse River Trail,Existing,NA,Asphalt,0.10806926,10,NA,0,Neuse River Trail,COR,YES,570.463248973597,CLOSED_TEMP,296,e2dce3ca-3ade-46f6-bd36-836959e2effe,2901 Auburn Knightdale Rd,C
531,Structure,Neuse River Trail - # 278,Existing,278,Wood Decking,0.01515148,10,Boardwalk,5,Neuse River Trail,COR,YES,79.9998145964002,CLOSED_TEMP,296,3aced87d-a445-4578-99dc-aeaf4904cbf3,2901 Auburn Knightdale Rd,C
532,Trail,Neuse River Trail,Existing,NA,Asphalt,0.82571655,10,NA,0,Neuse River Trail,COR,YES,4358.56870868361,CLOSED_TEMP,296,3f575c9e-98b3-462f-855f-31c9d5450d81,2901 Auburn Knightdale Rd,C
533,Structure,Neuse River Trail - # 279,Existing,279,Wood Decking,0.00757575,10,Boardwalk,5,Neuse River Trail,COR,YES,39.9999719407168,CLOSED_TEMP,293,9e9be20d-da94-41ff-afdb-acf297ab719a,2441 Brown Field Rd,C
534,Trail,Neuse River Trail,Existing,NA,Asphalt,0.14158605,10,NA,0,Neuse River Trail,COR,YES,747.153931311967,CLOSED_TEMP,293,a7f2f280-8c2e-49f4-a590-5ed42c366c16,2441 Brown Field Rd,C
535,Structure,Neuse River Trail - # 280,Existing,280,Wood Decking,0.00757569,10,Boardwalk,5,Neuse River Trail,COR,YES,39.9996280509668,CLOSED_TEMP,293,bd4a086d-4850-4088-b25d-1de2bda3a722,2441 Brown Field Rd,
536,Trail,Neuse River Trail,Existing,NA,Asphalt,0.05720132,10,NA,0,Neuse River Trail,COR,YES,301.887308133449,CLOSED_TEMP,293,3a9fbf79-2525-4ca2-8623-b072ac042ce7,2441 Brown Field Rd,
537,Structure,Neuse River Trail - # 281,Existing,281,Asphalt,0.01231064,10,Culvert,,Neuse River Trail,COR,YES,65.0001811420616,OPEN,293,6111660e-caf9-4fd1-897b-d6290b60cc6c,2441 Brown Field Rd,
538,Trail,Neuse River Trail,Existing,NA,Asphalt,0.05814394,10,NA,0,Neuse River Trail,COR,YES,306.800153515841,OPEN,293,0de308a0-a02c-4f27-9f95-8ccffc43d5c2,2441 Brown Field Rd,
539,Structure,Neuse River Trail - # 282,Existing,282,Wood Decking,0.00757574,10,Boardwalk,5,Neuse River Trail,COR,YES,39.999913036136,OPEN,293,ee54d2d8-dc87-49ab-8dd6-2f6236d8de7e,2441 Brown Field Rd,
540,Trail,Neuse River Trail,Existing,NA,Asphalt,0.48314271,10,NA,0,Neuse River Trail,COR,YES,2550.4990998904,OPEN,293,c5c486c6-fb68-43b6-aace-cf12c5e91a39,2441 Brown Field Rd,
541,Trail,Neuse River Trail,Existing,NA,Asphalt,1.94940103,10,NA,0,Neuse River Trail,COR,YES,10290.9866944308,OPEN,294,66012a9c-4b32-4f42-b158-3ce130f1d40f,2441 Brown Field Rd,
542,Structure,Neuse River Trail - # 283,Existing,283,Metal,0.06790099,11,Bridge,5,Neuse River Trail,COR,YES,358.517220094866,OPEN,309,3cc7e8d3-b25a-402d-84f3-cdd7a2977041,6008 Mial Plantation Rd,
543,Structure,Neuse River Trail - # 284,Existing,284,Wood Decking,0.04537049,10,Boardwalk,5,Neuse River Trail,COR,YES,239.553266377796,OPEN,309,18176820-ddb3-4931-812a-c095f1151af4,6008 Mial Plantation Rd,
544,Trail,Neuse River Trail,Existing,NA,Asphalt,0.10598719,10,NA,0,Neuse River Trail,COR,YES,559.49694936401,OPEN,309,e4510e2e-ed3b-4683-86a8-2d5fa464b183,6008 Mial Plantation Rd,
545,Structure,Neuse River Trail - # 285,Existing,285,Metal,0.01515159,11,Bridge,5,Neuse River Trail,COR,YES,80.0004096791741,OPEN,309,8d97e215-2e70-4ea6-8542-8935f209488a,6008 Mial Plantation Rd,
546,Trail,Neuse River Trail,Existing,NA,Asphalt,0.16062527,10,NA,0,Neuse River Trail,COR,YES,847.992865521824,OPEN,309,532c191a-ff1c-41fd-aa59-9a712b5c98cc,6008 Mial Plantation Rd,
547,Structure,Neuse River Trail - # 286,Existing,286,Wood Decking,0.01515154,10,Boardwalk,5,Neuse River Trail,COR,YES,80.0001477067213,OPEN,309,8b74efe5-ceae-4808-80fe-fbd4e74bfbed,6008 Mial Plantation Rd,
548,Trail,Neuse River Trail,Existing,NA,Asphalt,0.00416672,10,NA,0,Neuse River Trail,COR,YES,21.9948439630273,OPEN,309,ff63ee02-b3e7-4928-8159-1d9f54d0e699,6008 Mial Plantation Rd,
549,Trail,Neuse River Trail,Existing,NA,Asphalt,0.02299057,10,NA,0,Neuse River Trail,COR,YES,121.284590391563,OPEN,309,755b61d1-0370-4a45-96fc-a0898e268d01,6008 Mial Plantation Rd,
550,Trail,Neuse River Trail,Existing,NA,Asphalt,0.03954979,10,NA,0,Neuse River Trail,COR,YES,208.644164265136,OPEN,310,c81f36cc-2db1-43e1-b8b6-8d651814340d,6008 Mial Plantation Rd,
551,Structure,Neuse River Trail - # 2034,Existing,2034,Unknown,0.00469804,,Underpass,,Neuse River Trail,COR,YES,24.7912204116051,OPEN,310,060b065d-9b29-4197-bdf9-7e456dfa400e,6008 Mial Plantation Rd,
552,Trail,Neuse River Trail,Existing,NA,Asphalt,0.40622528,10,NA,0,Neuse River Trail,COR,YES,2144.17905139384,OPEN,310,9a05ef93-b111-4ada-b678-f7329747e37f,6008 Mial Plantation Rd,
553,Trail,Walnut Creek Trail,Existing,NA,Asphalt,0.04903755,10,NA,0,Walnut Creek Trail,COR,YES,258.842175246351,OPEN,382,59ba5f0e-b171-4911-88fa-f17fcc77892d,1890 S New Hope Rd,C
554,Structure,Walnut Creek Trail,Existing,311,Wood Decking,0.10180646,11,Boardwalk,5,Walnut Creek Trail,COR,YES,537.538118161614,OPEN,382,ab7dfd4c-9c5c-462b-883a-686497da68e0,1890 S New Hope Rd,C
555,Structure,Walnut Creek Trail,Existing,365,Asphalt,0.00828368,10,Underpass,,Walnut Creek Trail,COR,YES,43.7378460590346,OPEN,382,8ad36908-39f1-4280-bdb7-2cbad70ea36d,1890 S New Hope Rd,
556,Trail,Walnut Creek Trail,Existing,NA,Asphalt,0.02131572,10,NA,0,Walnut Creek Trail,COR,YES,112.495157099385,OPEN,382,3c8d5d9e-2987-4581-b18a-e933dec08f1a,1890 S New Hope Rd,
557,Structure,Walnut Creek Trail,Existing,313,Wood Decking,0.33679429,10,Boardwalk,5,Walnut Creek Trail,COR,YES,1778.03128920002,OPEN,382,238f436b-a325-4015-8171-01e1c448dd11,1890 S New Hope Rd,C
558,Trail,Walnut Creek Trail,Existing,NA,Asphalt,0.12486717,10,NA,0,Walnut Creek Trail,COR,YES,659.041541123144,OPEN,382,793e634b-4657-44e8-bc83-0c85755938b7,1890 S New Hope Rd,
559,Structure,Walnut Creek Trail,Existing,314,Wood Decking,0.01887635,10,Boardwalk,5,Walnut Creek Trail,COR,YES,99.6671045625286,OPEN,382,15f827f7-9ad8-4c83-bc03-974f66360d2e,1890 S New Hope Rd,
560,Trail,Walnut Creek Trail,Existing,NA,Asphalt,0.47461389,10,NA,0,Walnut Creek Trail,COR,YES,2505.32066615536,OPEN,382,0af3558c-2128-474a-9fa6-6cbfbf77f684,1890 S New Hope Rd,
561,Structure,Walnut Creek Trail,Existing,315,Wood Decking,0.07386364,10,Boardwalk,5,Walnut Creek Trail,COR,YES,390.000004950616,OPEN,292,afaedd62-0261-43c2-9833-276b9f02b753,2303 Barrington Dr,C
562,Trail,Walnut Creek Trail,Existing,NA,Asphalt,0.3904381,10,NA,0,Walnut Creek Trail,COR,YES,2061.25597674709,OPEN,292,6b9c3125-0a14-4f54-863c-7a6ff435caf3,2303 Barrington Dr,
563,Structure,Walnut Creek Trail,Existing,317,Wood Decking,0.0271778,10,Boardwalk,5,Walnut Creek Trail,COR,YES,143.498777981104,OPEN,292,0d5fd707-6f97-44e2-b4fe-ddcd1eb1c9b2,2303 Barrington Dr,
564,Trail,Walnut Creek Trail,Existing,NA,Asphalt,0.13004546,10,NA,0,Walnut Creek Trail,COR,YES,686.621050119943,OPEN,292,4f1332e0-9cdf-475d-9ea4-e7b34f9bc312,2303 Barrington Dr,
565,Structure,Walnut Creek Trail,Existing,318,Wood Decking,0.0867689,10,Boardwalk,5,Walnut Creek Trail,COR,YES,458.05111292601,OPEN,292,1015d504-b25d-4604-927d-060a68f20fe9,2303 Barrington Dr,
566,Structure,Walnut Creek Trail,Existing,319,Metal,0.02621009,10,Bridge,5,Walnut Creek Trail,COR,YES,138.382046627012,OPEN,292,d3dc0d2f-56ee-4879-b412-ad5d6a44a6ad,2303 Barrington Dr,
567,Structure,Walnut Creek Trail,Existing,320,Wood Decking,0.01737374,10,Boardwalk,5,Walnut Creek Trail,COR,YES,91.725236666735,OPEN,292,b8321d3f-55e8-4f49-b66e-e34b0a299316,2303 Barrington Dr,
568,Trail,Walnut Creek Trail,Existing,NA,Asphalt,0.04779829,10,NA,0,Walnut Creek Trail,COR,YES,252.19978003688,OPEN,292,86141144-94d5-43a1-aa52-bf3d4e4c5ad3,2303 Barrington Dr,
569,Structure,Walnut Creek Trail - # 2035,Existing,2035,Asphalt,0.00612715,10,Underpass,,Walnut Creek Trail,COR,YES,32.3513479706376,OPEN,292,76596271-b926-4844-8c65-b3ddfb133543,2303 Barrington Dr,
570,Trail,Walnut Creek Trail,Existing,NA,Asphalt,0.1089024,10,NA,0,Walnut Creek Trail,COR,YES,574.808287869995,OPEN,292,fa67af32-e08e-4935-83da-996027554053,2303 Barrington Dr,
571,Structure,Walnut Creek Trail,Existing,321,Wood Decking,0.01057093,10,Boardwalk,5,Walnut Creek Trail,COR,YES,55.8144939822728,OPEN,292,5d0d3885-165f-4777-b823-dca10b405543,2303 Barrington Dr,
572,Trail,Walnut Creek Trail,Existing,NA,Asphalt,0.09010371,10,NA,0,Walnut Creek Trail,COR,YES,475.558727656185,OPEN,292,c29fa9f1-720e-4f1c-923b-d3bd983bb7a2,2303 Barrington Dr,
573,Trail,Neuse River Trail,Existing,NA,Asphalt,0.06509689,10,NA,0,Neuse River Trail,COR,YES,343.532027627475,OPEN,296,c152e8b1-3dfe-47e5-a28c-40be032a6cec,2901 Auburn Knightdale Rd,C
574,Trail,Neuse River Trail,Existing,NA,Asphalt,0.03115827,10,NA,0,Neuse River Trail,COR,YES,164.457817609369,OPEN,310,e5015a3d-bcdb-4da8-a77f-6028e2b8ff2c,6008 Mial Plantation Rd,
575,Trail,Neuse River Trail,Existing,NA,Asphalt,0.0212813,10,NA,0,Neuse River Trail,COR,YES,112.260683252933,OPEN,309,e476ec08-a163-4de4-b4ad-f1c5662980a7,6008 Mial Plantation Rd,
576,Staff Access,Maintenance access at 1219 Riverview Rd,Maintenance,NA,Unknown,0.00874394,10,NA,,Neuse River Trail,COR,NO,46.1680077730059,OPEN,285,1278dbe5-5605-4695-b081-167652b72088,1219 Riverview Rd,
577,Staff Access,Maintenance access at 2303 Barrington Dr,Maintenance,NA,Unknown,0.0273328,10,NA,,Neuse River Trail,COR,NO,144.317190892652,OPEN,292,7f7de663-486e-468c-a98d-424236852667,2303 Barrington Dr,
578,Staff Access,Maintenance access at 6405 Andy Dr,Maintenance,NA,Unknown,0.0151174,10,NA,,Neuse River Trail,COR,NO,79.8198465639505,OPEN,311,2486686f-c211-4962-8b38-5449133d64a3,6405 Andy Dr,
579,GreenwayConnection,Battle Ridge North Community Connector,Under Construction,NA,Unknown,0.06714196,10,NA,,Neuse River Trail,COR,NO,354.386795285232,OPEN,300,d49ce0b4-d72f-4867-88b0-524db6eb738f,3503 Mechanicsville Run Ln,C
580,Staff Access,Maintenance access at 3249 Auburn Knightdale Rd,Maintenance,NA,Unknown,0.75064688,,NA,,Neuse River Trail,COR,NO,3963.41553068082,OPEN,298,0a444400-01b1-4a8c-81b0-59d43dbf5fda,3249 Auburn Knightdale Rd,C
581,Structure,Walnut Creek Trail,Existing,312,Wood Decking,0.10229308,10,Boardwalk,5,Walnut Creek Trail,COR,YES,540.032063498927,OPEN,382,35ff1576-e4ef-49fe-9bbe-4d257b6a4473,1890 S New Hope Rd,
582,Trail,Walnut Creek Trail,Existing,NA,Asphalt,0.03502244,10,NA,0,Walnut Creek Trail,COR,YES,184.918482356365,OPEN,382,6a62009a-654f-4aa6-b36a-6dae04f7723f,1890 S New Hope Rd,
583,Trail,Walnut Creek Trail,Existing,NA,Asphalt,0.16547089,10,NA,0,Walnut Creek Trail,COR,YES,873.541806339187,OPEN,292,31d57a83-c53b-46f3-94b0-fdc89991905c,2303 Barrington Dr,C
584,Trail,Walnut Creek Trail,Existing,316,Wood Decking,0.01050645,10,NA,0,Walnut Creek Trail,COR,YES,55.414355351105,OPEN,292,c016c571-b64e-4564-b4a3-c1a4d81f23a8,2303 Barrington Dr,C
585,Trail,Walnut Creek Trail,Existing,NA,Asphalt,0.8923379,10,NA,0,Walnut Creek Trail,COR,YES,4710.77826939694,OPEN,382,4edb9ace-895d-430c-8d5f-7d852983d7f0,1890 S New Hope Rd,
586,Trail,Lower Walnut - Walnut Creek Park Segment,Existing,NA,Asphalt,0.04524802,10,NA,0,Walnut Creek Trail,COR,YES,238.842483096541,OPEN,224,8b4fad6c-2c97-481c-a615-85b35196d46b,1913 Sunnybrook Rd,C
587,Structure,Lower Walnut - Walnut Creek Park Segment -  # 94,Existing,94,Wood Decking,0.01060609,10,Bridge,5,Walnut Creek Trail,COR,YES,56.0001311676496,OPEN,224,bb0a8e4d-554d-46d8-a51f-6865b9eca9c8,1913 Sunnybrook Rd,
588,Structure,Lower Walnut - Walnut Creek Park Segment - # 2000,Existing,2000,Asphalt,0.03854039,10,Underpass,,Walnut Creek Trail,COR,YES,203.49325959868,OPEN,224,d9d97ab2-f80a-450d-89fe-3ef4a964a190,1913 Sunnybrook Rd,
589,Trail,Lower Walnut - Walnut Creek Park Segment,Existing,NA,Asphalt,0.00973582,10,NA,0,Walnut Creek Trail,COR,YES,51.4051550563347,OPEN,224,d53e4251-e866-4402-8bd0-aa8c7da12bc7,1913 Sunnybrook Rd,
590,Trail,Lower Walnut - Walnut Creek Park Segment,Existing,NA,Asphalt,0.02877922,10,NA,0,Walnut Creek Trail,COR,NO,151.954306122859,OPEN,223,396f5b3b-da98-4528-ae3b-e1588b501013,1387 Sunnybrook Rd,C
591,Trail,Walnut Creek Trail,Existing,NA,Asphalt,0.15810955,10,NA,0,Walnut Creek Trail,COR,YES,834.688183796626,OPEN,380,e939e50f-36d4-4b9d-9ffd-3fd0605a8d2b,1387 Sunnybrook Rd,C
592,Trail,Walnut Creek Trail,Existing,NA,Asphalt,0.09035511,10,NA,0,Walnut Creek Trail,COR,YES,476.898993533796,OPEN,379,bb970ca5-57ff-4c2b-a604-9eed1574be41,1387 Sunnybrook Rd,C
